class_val,ppa_gpe,proportion_of_landscape,total_area,park,var,year
80,PPA,1.0121457489878543,0.9,AllisonHarbourMarinePark,HMM,2015
81,GPE,44.77296726504752,38.16,AllisonHarbourMarinePark,HMM,2015
81,PPA,24.59514170040486,21.87,AllisonHarbourMarinePark,HMM,2015
210,GPE,50.79197465681098,43.29,AllisonHarbourMarinePark,HMM,2015
210,PPA,71.35627530364373,63.45,AllisonHarbourMarinePark,HMM,2015
20,GPE,16.182572614107883,3.51,AllisonLakePark,HMM,2015
20,PPA,36.170212765957444,7.65,AllisonLakePark,HMM,2015
31,GPE,0.4149377593360996,0.09,AllisonLakePark,HMM,2015
31,PPA,0.0,0.0,AllisonLakePark,HMM,2015
32,GPE,0.4149377593360996,0.09,AllisonLakePark,HMM,2015
32,PPA,0.0,0.0,AllisonLakePark,HMM,2015
33,GPE,6.224066390041494,1.35,AllisonLakePark,HMM,2015
33,PPA,3.8297872340425534,0.81,AllisonLakePark,HMM,2015
50,GPE,26.556016597510375,5.76,AllisonLakePark,HMM,2015
50,PPA,20.0,4.23,AllisonLakePark,HMM,2015
100,GPE,2.4896265560165975,0.54,AllisonLakePark,HMM,2015
100,PPA,1.2765957446808511,0.27,AllisonLakePark,HMM,2015
210,GPE,47.71784232365145,10.35,AllisonLakePark,HMM,2015
210,PPA,38.723404255319146,8.19,AllisonLakePark,HMM,2015
20,GPE,25.774512935164484,72.63,AmbroseLakeEcologicalReserve,HMM,2015
20,PPA,9.618320610687023,28.35,AmbroseLakeEcologicalReserve,HMM,2015
40,GPE,0.2235707441711913,0.63,AmbroseLakeEcologicalReserve,HMM,2015
40,PPA,0.0,0.0,AmbroseLakeEcologicalReserve,HMM,2015
50,GPE,1.1817310763334399,3.33,AmbroseLakeEcologicalReserve,HMM,2015
50,PPA,0.5801526717557252,1.71,AmbroseLakeEcologicalReserve,HMM,2015
80,GPE,1.3094857872884063,3.69,AmbroseLakeEcologicalReserve,HMM,2015
80,PPA,0.42748091603053434,1.26,AmbroseLakeEcologicalReserve,HMM,2015
81,GPE,2.235707441711913,6.3,AmbroseLakeEcologicalReserve,HMM,2015
81,PPA,3.633587786259542,10.71,AmbroseLakeEcologicalReserve,HMM,2015
100,GPE,0.09581603321622485,0.27,AmbroseLakeEcologicalReserve,HMM,2015
100,PPA,0.0,0.0,AmbroseLakeEcologicalReserve,HMM,2015
210,GPE,64.35643564356435,181.35,AmbroseLakeEcologicalReserve,HMM,2015
210,PPA,85.46564885496183,251.91,AmbroseLakeEcologicalReserve,HMM,2015
220,GPE,0.9900990099009901,2.79,AmbroseLakeEcologicalReserve,HMM,2015
220,PPA,0.0916030534351145,0.27,AmbroseLakeEcologicalReserve,HMM,2015
230,GPE,3.832641328648994,10.8,AmbroseLakeEcologicalReserve,HMM,2015
230,PPA,0.183206106870229,0.54,AmbroseLakeEcologicalReserve,HMM,2015
20,GPE,0.019474196689386564,0.09,AnarchistProtectedArea,HMM,2015
20,PPA,0.0,0.0,AnarchistProtectedArea,HMM,2015
31,GPE,1.0126582278481013,4.68,AnarchistProtectedArea,HMM,2015
31,PPA,1.3981762917933132,6.21,AnarchistProtectedArea,HMM,2015
33,GPE,10.53554040895813,48.69,AnarchistProtectedArea,HMM,2015
33,PPA,17.831813576494426,79.2,AnarchistProtectedArea,HMM,2015
50,GPE,20.662122687439144,95.49,AnarchistProtectedArea,HMM,2015
50,PPA,22.14792299898683,98.37,AnarchistProtectedArea,HMM,2015
100,GPE,47.57546251217137,219.87,AnarchistProtectedArea,HMM,2015
100,PPA,46.62613981762918,207.09,AnarchistProtectedArea,HMM,2015
210,GPE,20.11684518013632,92.97,AnarchistProtectedArea,HMM,2015
210,PPA,11.99594731509625,53.28,AnarchistProtectedArea,HMM,2015
220,GPE,0.07789678675754626,0.36,AnarchistProtectedArea,HMM,2015
220,PPA,0.0,0.0,AnarchistProtectedArea,HMM,2015
20,GPE,3.338580400597523,374.13,AncientForestChunTOhWhudujutPark,HMM,2015
20,PPA,0.04584462692929472,5.13,AncientForestChunTOhWhudujutPark,HMM,2015
31,GPE,0.028109288915302698,3.15,AncientForestChunTOhWhudujutPark,HMM,2015
31,PPA,0.009651500406167308,1.08,AncientForestChunTOhWhudujutPark,HMM,2015
32,GPE,0.0032124901617488796,0.36,AncientForestChunTOhWhudujutPark,HMM,2015
32,PPA,0.0,0.0,AncientForestChunTOhWhudujutPark,HMM,2015
33,GPE,0.18471818430056058,20.7,AncientForestChunTOhWhudujutPark,HMM,2015
33,PPA,0.035388834822613464,3.96,AncientForestChunTOhWhudujutPark,HMM,2015
40,GPE,0.008031225404372198,0.9,AncientForestChunTOhWhudujutPark,HMM,2015
40,PPA,0.0,0.0,AncientForestChunTOhWhudujutPark,HMM,2015
50,GPE,7.498755160062323,840.33,AncientForestChunTOhWhudujutPark,HMM,2015
50,PPA,3.9410293325183177,441.0,AncientForestChunTOhWhudujutPark,HMM,2015
80,GPE,0.6408917872689015,71.82,AncientForestChunTOhWhudujutPark,HMM,2015
80,PPA,1.0415577521655555,116.55,AncientForestChunTOhWhudujutPark,HMM,2015
81,GPE,0.7396758597426796,82.89,AncientForestChunTOhWhudujutPark,HMM,2015
81,PPA,0.2943707623881029,32.94,AncientForestChunTOhWhudujutPark,HMM,2015
100,GPE,4.870938207751739,545.85,AncientForestChunTOhWhudujutPark,HMM,2015
100,PPA,1.4750709787425704,165.06,AncientForestChunTOhWhudujutPark,HMM,2015
210,GPE,61.41156817707246,6881.94,AncientForestChunTOhWhudujutPark,HMM,2015
210,PPA,78.64685964305535,8800.56,AncientForestChunTOhWhudujutPark,HMM,2015
220,GPE,19.127969545593267,2143.53,AncientForestChunTOhWhudujutPark,HMM,2015
220,PPA,13.054458591041799,1460.79,AncientForestChunTOhWhudujutPark,HMM,2015
230,GPE,2.147549673129126,240.66,AncientForestChunTOhWhudujutPark,HMM,2015
230,PPA,1.4557679779302357,162.9,AncientForestChunTOhWhudujutPark,HMM,2015
20,GPE,34.57568038611074,232.11,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
20,PPA,0.6786739754633255,4.68,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
31,GPE,0.08043973723019171,0.54,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
31,PPA,0.0,0.0,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
32,GPE,0.02681324574339724,0.18,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
32,PPA,0.0,0.0,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
33,GPE,0.5496715377396434,3.69,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
33,PPA,0.0,0.0,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
40,GPE,0.08043973723019171,0.54,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
40,PPA,0.013051422605063952,0.09,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
50,GPE,1.7830808419359163,11.97,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
50,PPA,5.324980422866092,36.72,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
80,GPE,0.02681324574339724,0.18,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
80,PPA,7.3610023492560686,50.76,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
81,GPE,0.6435178978415337,4.32,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
81,PPA,2.6363873662229182,18.18,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
100,GPE,3.6466014211020243,24.48,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
100,PPA,3.6935525972330985,25.47,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
210,GPE,16.691245475264783,112.05,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
210,PPA,43.06969459671104,297.0,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
220,GPE,35.219198283952274,236.43,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
220,PPA,28.739232576350823,198.18,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
230,GPE,6.676498190105912,44.82,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
230,PPA,8.48342469329157,58.5,AncientForestChunTOhWhudujutProtectedArea,HMM,2015
33,GPE,0.0,0.0,AndersonBayPark,HMM,2015
33,PPA,0.759493670886076,0.27,AndersonBayPark,HMM,2015
40,GPE,0.2824858757062147,0.09,AndersonBayPark,HMM,2015
40,PPA,2.278481012658228,0.81,AndersonBayPark,HMM,2015
80,GPE,0.2824858757062147,0.09,AndersonBayPark,HMM,2015
80,PPA,5.3164556962025316,1.89,AndersonBayPark,HMM,2015
81,GPE,5.367231638418079,1.71,AndersonBayPark,HMM,2015
81,PPA,12.91139240506329,4.59,AndersonBayPark,HMM,2015
210,GPE,94.0677966101695,29.97,AndersonBayPark,HMM,2015
210,PPA,78.73417721518987,27.99,AndersonBayPark,HMM,2015
