class_val,ppa_gpe,proportion_of_landscape,total_area,park,var,year
1003,GPE,0.1309376050337149,554.67,RM,disturbance,1998
1003,PPA,0.12252194235379966,590.4,RM,disturbance,1998
1004,GPE,0.0034418127560379382,14.58,RM,disturbance,1998
1004,PPA,0.0,0.0,RM,disturbance,1998
1005,GPE,0.034566847864652625,146.43,RM,disturbance,1998
1005,PPA,0.0,0.0,RM,disturbance,1998
0,GPE,99.69183028378808,422308.53,RM,disturbance,1999
0,PPA,99.1866485448745,477953.55,RM,disturbance,1999
1000,GPE,0.057597249269252165,243.99,RM,disturbance,1999
1000,PPA,0.04312548245349442,207.81,RM,disturbance,1999
1001,GPE,0.0,0.0,RM,disturbance,1999
1001,PPA,0.46352889715496953,2233.62,RM,disturbance,1999
1002,GPE,0.03171991632570766,134.37,RM,disturbance,1999
1002,PPA,0.0,0.0,RM,disturbance,1999
1003,GPE,0.21698292393466334,919.17,RM,disturbance,1999
1003,PPA,0.30608073038019346,1474.92,RM,disturbance,1999
1004,GPE,0.0008710760678861449,3.69,RM,disturbance,1999
1004,PPA,0.0006163451368407605,2.97,RM,disturbance,1999
1005,GPE,0.0009985506144060685,4.23,RM,disturbance,1999
1005,PPA,0.0,0.0,RM,disturbance,1999
0,GPE,99.70292056933532,422355.51,RM,disturbance,2000
0,PPA,99.91481363123846,481462.38,RM,disturbance,2000
1000,GPE,0.02211683382120675,93.69,RM,disturbance,2000
1000,PPA,0.010403158824857685,50.13,RM,disturbance,2000
1001,GPE,0.00456783791696393,19.35,RM,disturbance,2000
1001,PPA,0.0011019503961698445,5.31,RM,disturbance,2000
1002,GPE,0.032208568754034037,136.44,RM,disturbance,2000
1002,PPA,0.0,0.0,RM,disturbance,2000
1003,GPE,0.2367202328874982,1002.78,RM,disturbance,2000
1003,PPA,0.0736812595405091,355.05,RM,disturbance,2000
1005,GPE,0.0014659572849791218,6.21,RM,disturbance,2000
1005,PPA,0.0,0.0,RM,disturbance,2000
0,GPE,99.78099872907877,422686.26,RM,disturbance,2001
0,PPA,99.9319405551925,481544.91,RM,disturbance,2001
1000,GPE,0.050692377999422965,214.74,RM,disturbance,2001
1000,PPA,0.022935509940619814,110.52,RM,disturbance,2001
1001,GPE,0.017910173786049272,75.87,RM,disturbance,2001
1001,PPA,0.011785266101409694,56.79,RM,disturbance,2001
1002,GPE,0.07076961907631094,299.79,RM,disturbance,2001
1002,PPA,0.0,0.0,RM,disturbance,2001
1003,GPE,0.0687725178474988,291.33,RM,disturbance,2001
1003,PPA,0.0333386687654775,160.65,RM,disturbance,2001
1004,GPE,0.004971507314277022,21.06,RM,disturbance,2001
1004,PPA,0.0,0.0,RM,disturbance,2001
1005,GPE,0.005885074897669808,24.93,RM,disturbance,2001
1005,PPA,0.0,0.0,RM,disturbance,2001
0,GPE,99.03988296136968,419546.79,RM,disturbance,2002
0,PPA,99.85162891614961,481157.91,RM,disturbance,2002
1000,GPE,0.05878701170343811,249.03,RM,disturbance,2002
1000,PPA,0.03330131451475988,160.47,RM,disturbance,2002
1001,GPE,0.7157908244671245,3032.19,RM,disturbance,2002
1001,PPA,0.0003735425071762185,1.8,RM,disturbance,2002
1002,GPE,0.06437464599256143,272.7,RM,disturbance,2002
1002,PPA,0.0017743269090870378,8.55,RM,disturbance,2002
1003,GPE,0.09267399531998448,392.58,RM,disturbance,2002
1003,PPA,0.11292189991937085,544.14,RM,disturbance,2002
